TITLE "<<r-mAN3_0001>> Voyager Spec #1=>BC[BP = 5240.7, 5292]" 
TYPE MASSSPEC
3999.789467	33.2801
4000.336058	24.4377
4000.882687	59.3584
4001.429353	73.3629
4001.976057	64.3596
4002.522798	41.3585
4003.069577	33.4815
4003.616392	19.4905
4004.163246	4.37322
4004.710136	15.3207
4005.257064	32.3822
4005.804030	28.5275
4006.351033	15.5019
4006.898073	30.4717
4007.445151	62.4963
4007.992266	57.5153
4008.539418	42.559
4009.086608	26.4764
4009.633835	8.46307
4010.181100	4.44749
4010.728402	6.38497
4011.275741	21.3548
4011.823118	17.5001
4012.370532	26.517
4012.917984	15.583
4013.465473	12.5327
4014.012999	8.51716
4014.560563	17.534
4015.108164	14.6447
4015.655803	10.6291
4016.203479	12.5666
4016.751192	50.5442
4017.298943	59.5611
4017.846731	57.6371
4018.394556	37.6931
4018.942419	19.6798
4019.490320	4.56255
4020.038258	12.614
4020.586233	12.6208
4021.134245	35.6354
4021.682295	55.5929
4022.230383	37.7405
4022.778507	23.7496
4023.326669	14.7463
4023.874869	23.7632
4024.423106	28.7576
4024.971380	24.7421
4025.519692	26.6796
4026.068041	23.7903
4026.616428	80.7534
4027.164852	107.79
4027.713313	78.6754
4028.261812	69.6722
4028.810348	55.6812
4029.358921	46.8389
4029.907532	46.8457
4030.456180	86.7541
4031.004866	71.7978
4031.553589	69.713
4032.102350	48.8036
4032.651147	64.7389
4033.199983	55.7356
4033.748855	42.871
4034.297766	26.7884
4034.846713	21.8075
4035.395698	19.8836
4035.944720	6.85805
4036.493780	6.86486
4037.042877	8.8024
4037.592011	44.8494
4038.141183	30.8585
4038.690392	21.8552
4039.239639	41.8129
4039.788923	64.8275
4040.338245	55.8242
4040.887603	33.9495
4041.437000	19.9586
4041.986433	14.9777
4042.535904	15.9499
4043.085413	35.9076
4043.634959	55.8652
4044.184542	57.8028
4044.734162	60.8666
4045.283820	60.8734
4045.833516	38.0333
4046.383249	41.9016
4046.933019	25.0146
4047.482826	15.0461
4048.032671	55.9199
4048.582554	63.006
4049.132474	61.0821
4049.682431	44.9996
4050.232425	26.9864
4050.782457	11.0648
4051.332527	13.0023
4051.882634	13.0092
4052.432778	27.0138
4052.982959	49.063
4053.533178	72.0777
4054.083435	69.9929
4054.633728	60.0244
4055.184060	56.0089
4055.734428	40.0873
4056.284834	43.1511
4056.835278	56.0294
4057.385758	63.1156
4057.936276	56.0432
4058.486832	31.1115
4059.037425	24.1999
4059.588055	31.1252
4060.138723	52.2092
4060.689428	51.0898
4061.240171	31.1458
4061.790951	69.1236
4062.341768	61.2467
4062.892623	69.1373
4063.443515	40.1833
4063.994444	24.2618
4064.545411	18.1547
4065.096416	45.1917
